image,R_z_mean,R_z_std,R_z_skew,R_z_kurtosis,G_z_mean,G_z_std,G_z_skew,G_z_kurtosis,B_z_mean,B_z_std,B_z_skew,B_z_kurtosis,severity_mean,severity_median,severity
81,0.1525134856489325,1.2280484087098706,0.0809520178249637,1.0745048621874114,0.2094934468824545,1.2245387891410482,0.012636992219232,1.4874609896720017,-0.2480127618047915,1.224621060466384,0.0466299480036218,1.7925955228862556,1.2257360861057676,1.224621060466384,1.224621060466384
82,-0.1805948469177923,1.086807354341765,0.1322695227255062,0.0062390711282271,0.1521775155550342,1.080945102699358,0.1470601919668165,0.0645925851431337,0.1592009679824978,1.081315066866462,0.1478129418818528,0.145772312861141,1.083022507969195,1.081315066866462,1.081315066866462
83,-0.0612862387952542,0.4921358703590843,1.685248907498225,32.69252912716047,0.0397802591338178,0.4865464431090073,1.7321192278619622,35.058169489588416,-0.0835307834504375,0.5097487033591823,1.9320189143065616,39.75001858249307,0.49614367227575795,0.4921358703590843,0.4921358703590843
84,0.1897502872339012,1.1355299569821675,0.0355137861338109,0.4516178088774456,-0.179956852900346,1.1178951438793252,-0.0659557341011482,0.458983522671724,0.234354405351598,1.1634544495544328,0.1010062576926899,0.883230431566314,1.1389598501386418,1.1355299569821675,1.1355299569821675
85,0.2309203648514826,1.205135049282289,0.348398325738415,2.173934164751235,-0.1943116415146575,1.1705589017191624,0.4575828762073969,2.6395224362314105,0.2715302083885449,1.213440974660683,0.4149778999682431,2.061645455069129,1.1963783085540447,1.205135049282289,1.205135049282289
86,0.2272316558513681,1.188386974495638,0.2778676633464047,1.2988438797511366,-0.1710360930318453,1.1598923012768212,0.3377208396033642,1.954269432643887,0.3171833680661332,1.18635117458766,0.45918619664925,3.113765796191495,1.1782101501200397,1.18635117458766,1.18635117458766
87,-0.0981969650552312,0.9582680242064202,0.0156467819957832,0.4553839971063085,0.0927214647886677,0.9579490488383416,0.1516505396453756,1.2321601218136644,-0.1510467306303147,0.936054292162854,0.4251211406050477,3.0698877016100106,0.9507571217358719,0.9579490488383416,0.9579490488383416
88,-0.198237650662516,1.1039240401494297,0.1291931345686756,0.730815423974823,0.2507486494346657,1.0694911484695078,0.0478368052826906,1.9134536308057664,-0.1415686816984478,1.0834695886825372,0.4072394543020495,1.941142306131037,1.0856282591004918,1.0834695886825372,1.0834695886825372
89,0.1136322612911731,0.8113882237170293,1.0432504848691722,16.527556214122914,0.0790840493811052,0.8188240693504951,1.118608633477527,18.66794484571877,0.0723144568322155,0.8233645549730535,1.144997608028273,19.58885957210085,0.8178589493468594,0.8188240693504951,0.8188240693504951
90,0.0099108222070563,0.3793252854405926,2.122419467293763,52.04002000493843,-0.0303441622116294,0.4025770106184694,2.1339864895174423,52.13664516381744,-0.0009382932142789,0.3691161742705907,2.7428758788458114,74.77186982683531,0.38367282344321757,0.3793252854405926,0.3793252854405926
91,-0.2242004702788656,1.187512959802359,0.0616361317271374,0.8255665105717065,-0.2231150223943978,1.1847067557580924,0.0046434047882097,1.0663910713603082,-0.2046960609609915,1.220229366624363,-0.0362652088443702,1.7096908535407565,1.1974830273949382,1.187512959802359,1.187512959802359
92,0.0804568446369516,0.8623060708671223,0.5289910477284155,4.319908432711023,-0.1174009983389478,0.8533095673524976,0.7202294234420026,7.220283031074217,-0.1427722076863788,0.852640260119875,0.8760802885479727,8.847497976334669,0.8560852994464984,0.8533095673524976,0.8533095673524976
93,-0.2169649547405454,1.1951535949495589,-0.3736227040976372,-0.01530729801545,0.1464455869932352,1.1717025774526544,-0.31509670943683,-0.1071246072245761,-0.1534135624192006,1.1954952569314894,-0.1560709810473687,-0.223371233615691,1.1874504764445675,1.1951535949495589,1.1951535949495589
94,-0.1880746444177224,1.1884839542432022,0.1019576909540322,0.6552270801595701,-0.2489260463865852,1.18625777311656,0.1923489211341231,1.093401832494214,-0.1446204622975125,1.1771799288009588,0.2573526768795697,1.0556020335334717,1.1839738853869068,1.18625777311656,1.18625777311656
95,-0.0659292640228976,0.5318555263834059,4.100929864254868,89.90596412001167,-0.2490437264286709,0.5413870608467208,5.035445968010633,117.92819939714856,-0.2403326820141646,0.5398800617720868,6.024873992093975,144.447006493545,0.5377075496674045,0.5398800617720868,0.5398800617720868
96,-0.0749036240196083,0.9705898097369612,0.0572581039807378,-0.1437692007275846,-0.0797762429056868,0.9728393910331264,0.0814705717928622,-0.1104268846750389,0.0873252048105539,0.9548694276195954,0.0743970013570378,-0.1013566508712187,0.966099542796561,0.9705898097369612,0.9705898097369612
97,0.1627524354898658,0.8517061813588189,-0.3982592828077269,-0.0753553755803442,-0.0213991743569695,0.8716061853707274,-0.2807997354284154,-0.0025712834787392,-0.0429560035211696,0.8754029893846345,-0.2223314127422004,-0.0716027746021064,0.8662384520380603,0.8716061853707274,0.8716061853707274
98,-0.1406385532870877,1.2263259439253742,-0.0618014787428666,-0.3965345595187739,0.1509280817608193,1.2147659107738993,0.0642699573107514,-0.2627360849443838,0.2232565906654702,1.213106408855321,0.1634636032085111,-0.0271304603441788,1.2180660878515315,1.2147659107738993,1.2147659107738993
99,-0.1224732409102115,0.4264857603899512,7.379011371516959,208.83393096748588,-0.2148797788122607,0.439266287974998,10.690977687287551,340.8120999542802,-0.165949147073354,0.4409325390001244,9.561485817321126,283.1021190052397,0.4355615291216912,0.439266287974998,0.439266287974998
100,0.1872280935267722,1.1130080569012148,0.2946138563397966,1.133899683924955,-0.1468819760711095,1.1049679376879251,0.3347367489469114,1.4848316457449746,-0.2287117560380732,1.0894076909171282,0.2944019594560329,1.185608353984124,1.1024612285020894,1.1049679376879251,1.1049679376879251
101,-0.1185002534192433,0.4617187544542658,2.759616544530112,60.88482369231954,-0.0185830459920252,0.4836467410426694,4.171776895733941,106.08265980865804,-0.1491029261113612,0.4693474897097721,3.5157273121735337,80.33663929315821,0.47157099506890243,0.4693474897097721,0.4693474897097721
102,0.0965866794966852,0.8915766254600701,-0.073032160435602,1.0763947598940709,-0.0973437085150585,0.9017371265854416,0.0144618605088852,1.1261830604506289,-0.1349750426163988,0.8868974922849517,0.1993601020844894,1.8071537764435373,0.8934037481101544,0.8915766254600701,0.8915766254600701
103,-0.1025233081304595,0.4264388199381202,7.609991021101306,217.56004550577745,-0.1644053087946198,0.4233055718130155,7.325654730214777,211.85606967262615,-0.2026928537718042,0.4524005875304969,8.985087019814156,262.8893316628797,0.43404832642721086,0.4264388199381202,0.4264388199381202
