image,R_z_mean,R_z_std,R_z_skew,R_z_kurtosis,G_z_mean,G_z_std,G_z_skew,G_z_kurtosis,B_z_mean,B_z_std,B_z_skew,B_z_kurtosis
089,0.11363226129117314,0.8113882237170293,1.0432504848691722,16.527556214122914,0.07908404938110526,0.8188240693504951,1.118608633477527,18.66794484571877,0.07231445683221556,0.8233645549730535,1.144997608028273,19.588859572100855
090,0.009910822207056314,0.37932528544059263,2.122419467293763,52.04002000493843,-0.030344162211629482,0.40257701061846946,2.1339864895174423,52.136645163817434,-0.0009382932142789737,0.3691161742705907,2.7428758788458114,74.77186982683531
091,-0.22420047027886564,1.187512959802359,0.06163613172713747,0.8255665105717065,-0.2231150223943978,1.1847067557580924,0.004643404788209705,1.0663910713603082,-0.2046960609609915,1.2202293666243633,-0.036265208844370296,1.7096908535407565
092,0.08045684463695166,0.8623060708671223,0.5289910477284155,4.319908432711023,-0.11740099833894782,0.8533095673524976,0.7202294234420026,7.220283031074217,-0.14277220768637883,0.852640260119875,0.8760802885479727,8.847497976334669
093,-0.21696495474054547,1.1951535949495589,-0.3736227040976372,-0.015307298015450055,0.14644558699323526,1.1717025774526544,-0.31509670943683,-0.10712460722457617,-0.15341356241920065,1.1954952569314894,-0.15607098104736872,-0.223371233615691
094,-0.18807464441772248,1.1884839542432022,0.10195769095403225,0.6552270801595701,-0.24892604638658525,1.18625777311656,0.19234892113412316,1.093401832494214,-0.14462046229751252,1.1771799288009588,0.25735267687956975,1.0556020335334715
095,-0.06592926402289763,0.5318555263834059,4.1009298642548675,89.90596412001167,-0.24904372642867093,0.5413870608467208,5.035445968010633,117.92819939714856,-0.24033268201416466,0.5398800617720868,6.0248739920939745,144.447006493545
096,-0.07490362401960834,0.9705898097369613,0.05725810398073781,-0.1437692007275846,-0.07977624290568687,0.9728393910331263,0.08147057179286227,-0.11042688467503892,0.08732520481055395,0.9548694276195954,0.07439700135703783,-0.1013566508712187
097,0.16275243548986587,0.8517061813588189,-0.39825928280772693,-0.07535537558034422,-0.021399174356969537,0.8716061853707274,-0.2807997354284154,-0.0025712834787392502,-0.04295600352116967,0.8754029893846345,-0.22233141274220045,-0.0716027746021064
098,-0.14063855328708777,1.2263259439253742,-0.06180147874286666,-0.3965345595187739,0.1509280817608193,1.2147659107738993,0.0642699573107514,-0.26273608494438383,0.22325659066547027,1.213106408855321,0.1634636032085111,-0.027130460344178875
099,-0.1224732409102115,0.42648576038995123,7.379011371516959,208.83393096748588,-0.21487977881226078,0.43926628797499806,10.690977687287551,340.8120999542802,-0.16594914707335406,0.4409325390001244,9.561485817321126,283.1021190052397
