image,noisy_psnr,denoised_psnr,delta_psnr,noisy_ssim,denoised_ssim,delta_ssim,runtime_seconds
194,20.361226775389735,22.417149446140407,2.0559226707506717,0.8497253118598359,0.8902215718925155,0.04049626003267959,0.18660600000293925
195,16.80727665129981,23.97922150179634,7.17194485049653,0.2902151530323062,0.6447045997199967,0.3544894466876905,0.18852480000350624
196,27.679196883869665,30.083363277087013,2.4041663932173485,0.8069443844681631,0.8724668350056154,0.06552245053745231,0.18517209999845363
197,16.483299340770312,21.548324851609394,5.065025510839082,0.45112641576259366,0.655528231652542,0.20440181588994838,0.18387110000185203
198,17.794755883773096,23.688882273142433,5.894126389369337,0.3752737475127177,0.6493277480005815,0.27405400048786377,0.18748549999145325
199,20.270388983007184,24.779934335407845,4.509545352400661,0.6770563916096562,0.8436728201724577,0.16661642856280146,0.19074050000926945
200,18.02778251181713,22.172152470417103,4.144369958599974,0.5802999476712916,0.7648138845694876,0.18451393689819606,0.18936080001003575
201,25.334879650661016,28.436704629841042,3.1018249791800265,0.7549012224724425,0.8690497149164855,0.11414849244404301,0.18571789999259636
202,21.915481423449847,26.844112622078914,4.928631198629066,0.5932563100697542,0.8195391066240075,0.22628279655425332,0.18827270000474527
203,19.076983127413037,23.396355847486845,4.319372720073808,0.4211481137004778,0.6993074626454417,0.27815934894496397,0.188581599999452
204,21.968284400068395,32.33563791379372,10.367353513725323,0.234624389703471,0.7906421203188788,0.5560177306154078,0.18593749999126885
205,18.55405487679841,24.482227895971597,5.928173019173187,0.5266790982230161,0.7989349069751251,0.2722558087521091,0.184132900001714
206,19.01299920007419,30.434695482671266,11.421696282597075,0.11964555022677964,0.7088052367418243,0.5891596865150446,0.18965279999247286
207,18.770547020976533,24.16903874782665,5.398491726850118,0.3589879926425718,0.6344781819507611,0.2754901893081893,0.1878419999993639
208,18.58429825053618,22.987142432191106,4.4028441816549275,0.7226107795639128,0.8647580944069363,0.14214731484302345,0.18423210000037216
209,20.49438143484175,29.940502694307515,9.446121259465766,0.18415885884103486,0.7407910411873296,0.5566321823462947,0.18789200000173878
210,22.53213459147603,25.754088332947504,3.2219537414714736,0.6124171619044064,0.7983295231459856,0.18591236124157917,0.18734910000057425
211,21.188131041570976,24.823489183857703,3.6353581422867265,0.5014898712930814,0.6939582485005239,0.19246837720744248,0.18884740000066813
212,25.470420658875362,28.894607191169772,3.42418653229441,0.7815510083681668,0.8922681846094177,0.11071717624125088,0.18695380000281148
213,17.829715868964357,23.355373783718267,5.525657914753911,0.4662871666530271,0.7566763209484959,0.2903891542954688,0.1928421999909915
214,24.135488826557715,29.215918953857933,5.080430127300218,0.6143585065754014,0.8404068540579521,0.22604834748255076,0.20912060000409838
215,21.170594738712346,25.22703911858762,4.056444379875273,0.6348840543406276,0.805887447527731,0.17100339318710345,0.1862120000005234
