image,noisy_psnr,denoised_psnr,delta_psnr,noisy_ssim,denoised_ssim,delta_ssim,runtime_seconds
001,17.577934142256325,22.228879161931,4.650945019674676,0.5714318390230095,0.7670088863444203,0.1955770473214108,0.19866779999574646
002,19.543119138577225,22.98366126499412,3.4405421264168936,0.7600134944421425,0.8677483320164092,0.10773483757426672,0.17682890000287443
003,17.88042078954905,23.9092802478665,6.028859458317452,0.4156812568891928,0.7195489294633406,0.3038676725741478,0.17736909999803174
004,25.42267015215681,28.973867885001656,3.5511977328448445,0.8208355024837161,0.9190375941619818,0.09820209167826577,0.17606260000320617
005,23.981520436476792,27.243898217634243,3.2623777811574506,0.8041645118466366,0.8993830673930674,0.09521855554643077,0.19979759999841917
006,17.789809590871258,24.065131997216362,6.275322406345104,0.3305522214094213,0.674392322430961,0.3438401010215397,0.21140549999836367
007,19.84917258148847,24.157569098704368,4.308396517215897,0.42661815287832144,0.7011191797486575,0.274501026870336,0.2326284000009764
008,20.70685953897303,32.05318369416631,11.346324155193276,0.12566028032134124,0.8423615724639039,0.7167012921425626,0.1908646000083536
009,17.97132214012815,22.98405217315185,5.012730033023697,0.3566871729229171,0.6381366220601643,0.28144944913724723,0.1853605000069365
010,18.054688904867838,22.70910818355507,4.654419278687232,0.5032217686660143,0.7229147710035893,0.21969300233757494,0.20198789999994915
011,18.991333391413818,23.475104354312002,4.483770962898184,0.48619453441064914,0.7068285603602237,0.22063402594957454,0.22047669999301434
012,21.23386542135542,25.311497918735853,4.077632497380431,0.6331501300835788,0.8178979028493121,0.1847477727657333,0.1932463999983156
013,23.52229896462103,26.17748053503115,2.6551815704101216,0.5599980143396598,0.6902243355167189,0.13022632117705912,0.2194417999999132
014,19.7374160051278,25.910740770909648,6.1733247657818495,0.3288337653799611,0.6854887061533631,0.356654940773402,0.21174430000246502
015,21.38611552985482,26.93661905262468,5.5505035227698585,0.4514585475698804,0.7424476260487468,0.2909890784788664,0.2242153999977745
016,15.581311708180184,23.097328338310025,7.51601663012984,0.23563093833755622,0.5551366640425298,0.3195057257049736,0.20971740000823047
017,20.119751402778967,22.08505820521851,1.9653068024395424,0.7669046579945528,0.8297239483889761,0.06281929039442335,0.21683740000298712
018,17.358118541516745,23.053380010054802,5.695261468538057,0.36837533254794913,0.6622487400985478,0.2938734075505987,0.21320749999722466
019,22.115949197802358,25.353312702224077,3.237363504421719,0.5357665395341781,0.7335053968252354,0.19773885729105733,0.219190299991169
020,20.397135907028602,24.898303020589925,4.501167113561323,0.5751301437566649,0.7778322028132161,0.20270205905655114,0.2237710000044899
021,19.72066906650826,23.8236401062326,4.102971039724338,0.49037860142397943,0.7189874184196244,0.228608816995645,0.2203596000035759
022,22.59874298241455,26.58449477452598,3.9857517921114294,0.5738650919832188,0.7820834473704084,0.20821835538718958,0.1827776999998605
023,26.983598815685795,29.019233947156554,2.035635131470759,0.7653056622114,0.8603048334667095,0.09499917125530954,0.21801830000185873
024,16.768288849213498,21.077475821156163,4.309186971942665,0.617417307489985,0.7866902230739354,0.1692729155839504,0.1957294999883743
025,19.192194022027785,22.418640954756782,3.2264469327289973,0.5974570822328802,0.7311965833804699,0.1337395011475897,0.21402240000315942
026,19.21467652899465,22.709106452726964,3.494429923732312,0.7803398234143298,0.8745355613079727,0.09419573789364288,0.20679189999646042
027,21.103138905128777,26.546515878739747,5.44337697361097,0.42639275304547514,0.7501511173131666,0.3237583642676915,0.22212140000192448
028,28.164959060314885,30.041347374931103,1.876388314616218,0.8202342308581957,0.8970505171499203,0.07681628629172466,0.1814701000112109
029,19.586958484610506,23.48451777553806,3.8975592909275534,0.3489010973842935,0.5697627507332349,0.22086165334894142,0.19129719999909867
030,20.032258134524774,31.219578335201696,11.187320200676922,0.09989556669317474,0.8709240560806935,0.7710284893875187,0.17884360000607558
031,19.13127398508054,24.237455222497154,5.106181237416614,0.5689317999094503,0.7950478016910828,0.2261160017816325,0.21205789998930413
032,20.19941464237324,24.82251764634637,4.623103003973128,0.6838636165786404,0.8562895056745493,0.17242588909590895,0.1823947000084445
033,18.465644217097424,22.799369101176094,4.33372488407867,0.35049078552514573,0.5862541836569051,0.23576339813175934,0.18753010001091752
034,19.490536126656043,25.627354750243146,6.136818623587104,0.25344540995858694,0.6825641119034835,0.4291187019448966,0.17988570001034532
035,18.414076272112087,22.00770142018891,3.5936251480768213,0.5059368530848795,0.6951311407385868,0.18919428765370738,0.19176859999424778
036,16.05025988581926,23.070084160120423,7.019824274301165,0.22021349952758093,0.5338812785633801,0.3136677790357991,0.19489110000722576
037,19.382120400575083,28.872372425104,9.490252024528917,0.24006675368306044,0.7438586619323296,0.5037919082492692,0.217620800001896
038,26.425640363957285,29.715472108505743,3.289831744548458,0.7554125106383734,0.8859318889483104,0.13051937830993698,0.21412779999081977
039,17.47563994091067,23.468842543979974,5.993202603069303,0.4438505792926926,0.7243776442638504,0.2805270649711578,0.20637540001189336
040,18.236726941308397,22.81002195945827,4.573295018149871,0.48057499874538845,0.6940576051538265,0.21348260640843808,0.2083132999978261
041,19.924826733007887,24.209139087257043,4.284312354249156,0.5337743782362496,0.7369652081938929,0.20319082995764326,0.18863869999768212
042,17.72874310063402,24.089055517299627,6.360312416665607,0.3814195766152168,0.7114634372379275,0.3300438606227107,0.2093726000020979
043,16.133198002327113,21.210590884595607,5.077392882268494,0.5375335920897378,0.7495413716564467,0.2120077795667089,0.24534350000612903
044,19.446055362204063,23.96044539263378,4.514390030429716,0.4062071804600615,0.6632763292009436,0.2570691487408821,0.2329394999978831
045,20.64792518896612,22.877174609445447,2.229249420479327,0.8028112837145848,0.8597249771548019,0.05691369344021713,0.18848100000468548
046,18.170655644255465,22.673444694818272,4.502789050562807,0.4928014252059633,0.6736983202954167,0.18089689508945334,0.1821693999954732
047,24.830451736080896,29.066705721407708,4.236253985326812,0.8279599121258728,0.928585797564554,0.10062588543868112,0.22488809999777004
048,18.40240839569249,26.277736239268602,7.8753278435761125,0.24177405549413242,0.7018147736452091,0.4600407181510766,0.18074969999725
049,17.01163311200222,24.73893502407908,7.727301912076861,0.12794870931229188,0.5585844066376833,0.4306356973253914,0.2133860000030836
050,20.522352674014428,25.571405658261405,5.049052984246977,0.5608599779350105,0.7997056554141134,0.2388456774791029,0.2289186999987578
051,24.74801870054165,29.490796914875297,4.742778214333647,0.6623315898041802,0.856051758709144,0.1937201689049638,0.18668080000497866
052,16.994015885767656,22.477552364381022,5.483536478613367,0.4294824330140418,0.6854811520158796,0.25599871900183774,0.19093149999389425
053,17.07547945184705,20.907433032463175,3.8319535806161262,0.6075061715795836,0.7349190302507616,0.1274128586711779,0.1806025999976555
054,22.9623898370536,28.212078734679864,5.249688897626264,0.5356786856449359,0.7615176550934897,0.22583896944855375,0.18258519998926204
055,19.13983763255576,22.543149201133893,3.4033115685781326,0.5739714251676262,0.7192511886536631,0.14527976348603688,0.1961107999959495
056,19.002165090233675,23.300036800728478,4.297871710494803,0.6507278233133209,0.8110023790049151,0.1602745556915942,0.22093299998959992
057,18.528555574570515,23.775702470964852,5.247146896394337,0.3754675372245906,0.6370863650958308,0.26161882787124024,0.17615319999458734
058,17.088604039912703,21.191688622217576,4.103084582304874,0.5652102616029663,0.7214121081900527,0.15620184658708647,0.2258909000083804
059,25.008895378401093,29.92624757777747,4.917352199376378,0.6034593900709143,0.8409828920796385,0.23752350200872419,0.19224479999684263
060,23.42360786630763,28.18116263038274,4.75755476407511,0.7571857949655479,0.8997645352035158,0.1425787402379679,0.17929860000731423
061,18.30004279954806,21.269414848115137,2.9693720485670774,0.6998395561462137,0.7765991891515425,0.07675963300532873,0.19014759999117814
062,16.35953428880488,19.592461102931903,3.2329268141270227,0.6712726981281096,0.769498555361531,0.09822585723342137,0.19192739999562036
063,17.750737029378072,21.46173508442121,3.710998055043138,0.4733385466340747,0.6915624769335839,0.21822393029950915,0.19214450000436045
064,19.152362564214034,24.72505964473168,5.572697080517646,0.563499713984386,0.8004331947476931,0.2369334807633071,0.17793479999818373
065,18.14604907144356,22.71525936805643,4.569210296612869,0.41293699700781006,0.6031383151200821,0.19020131811227203,0.17519130000437144
066,20.26123336966213,25.40738730336846,5.14615393370633,0.4683874398384971,0.7255170637408964,0.2571296239023993,0.17782489999081008
067,25.975027891633957,29.24888199380063,3.2738541021666734,0.7067137899600469,0.8494970745407132,0.14278328458066636,0.18929119998938404
068,21.507092306121216,26.690775191707115,5.183682885585899,0.3601656193597093,0.673279950007679,0.31311433064796973,0.17994450000696816
069,17.135443853642023,21.781572327997498,4.646128474355475,0.45177353705638595,0.6872693866808627,0.23549584962447673,0.19614839999121614
070,18.80082128401203,26.605003596826805,7.804182312814774,0.2896711734727509,0.675288765199979,0.38561759172722815,0.22439529999974184
071,21.739921018160228,25.237999733500157,3.498078715339929,0.594383494830955,0.7815430838967022,0.18715958906574726,0.2089340000093216
072,18.736805511006988,22.013147205765954,3.2763416947589654,0.5882867323111051,0.7232871137736602,0.1350003814625551,0.20785430000978522
073,23.057136946798813,25.64847359961956,2.591336652820747,0.7654953448804669,0.8395134838572599,0.07401813897679299,0.18805879999126773
074,15.445788537198942,23.497132904878203,8.051344367679262,0.12221930635834351,0.42212558513218634,0.29990627877384285,0.18614829999569338
075,17.681679147891,25.164857419286555,7.4831782713955555,0.2831597133291454,0.6597260172452661,0.3765663039161207,0.225433300001896
076,25.26008036300173,27.769933606618054,2.5098532436163232,0.7993278190760557,0.8870025618398962,0.08767474276384057,0.17959609998797532
077,16.714998584365947,25.485764031020768,8.77076544665482,0.16702963607412782,0.5744978360268885,0.40746819995276073,0.19995720000588335
078,24.036638205187852,28.56281535242816,4.526177147240308,0.5671905245739634,0.7959686972762409,0.22877817270227752,0.20351239999581594
079,20.294278545610883,24.140506218861614,3.8462276732507306,0.5528751990372386,0.7497960370583431,0.1969208380211045,0.18179470000904985
080,19.944192619497876,23.8499196194697,3.9057269999718223,0.5218578364387186,0.6910303400073707,0.1691725035686521,0.17937090000486933
081,16.691973549887578,21.89632640334494,5.204352853457362,0.4223193457003378,0.6767713512692369,0.25445200556889913,0.18538019999687094
082,17.01046393143564,24.607916873784422,7.597452942348781,0.20543598533687932,0.5554493253985667,0.3500133400616874,0.1843217999994522
083,25.416445403180703,28.48687326190174,3.070427858721036,0.7934296806062223,0.8964270867530582,0.10299740614683583,0.21891079998749774
084,17.27701945595094,22.050670501616743,4.773651045665805,0.4582442624536361,0.6886471701256857,0.23040290767204957,0.19945929999812506
085,17.739443581672198,21.517611651770775,3.7781680700985767,0.545038189105096,0.6793518981349395,0.1343137090298434,0.2097442999947816
086,18.06223871104823,22.059898614530713,3.9976599034824822,0.47979284559792285,0.6849575781020357,0.20516473250411288,0.19943659999989904
087,18.470219006908955,21.631490060150895,3.16127105324194,0.6874463680779432,0.7792497992664217,0.09180343118847845,0.18756259999645408
088,17.612642261617122,23.66120776251998,6.048565500902857,0.3925076641435777,0.6527384507041046,0.26023078656052695,0.1820036999997683
089,22.1265832266735,25.398377289635427,3.271794062961927,0.5205151452584883,0.7147151404272689,0.19419999516878061,0.20600659999763593
090,27.263670441698565,29.823802911664615,2.5601324699660495,0.9179422303074074,0.9529178240023309,0.034975593694923535,0.2043783999979496
091,16.967471380101436,21.748885458223384,4.781414078121948,0.4418846140434403,0.6772887617138791,0.23540414767043877,0.18284540000604466
092,21.144990247967897,25.913929949716238,4.768939701748341,0.6222378394983251,0.8199428697585103,0.19770503026018516,0.19540899999265093
093,15.788282325274771,23.28249859450636,7.49421626923159,0.25393845854621366,0.5776483198842018,0.3237098613379882,0.20466029999079183
094,16.94314163191057,21.702110475358545,4.758968843447974,0.4817134157254812,0.6572550551542625,0.17554163942878132,0.2140757000015583
095,26.832505231837658,29.77220457871335,2.939699346875692,0.7864539330908192,0.8893622696982977,0.10290833660747845,0.17767620000813622
096,17.368850315559946,25.84914693720262,8.480296621642673,0.20883374292610343,0.5752861424503359,0.3664523995242325,0.18068289999791887
097,19.18617557197891,31.696662621285945,12.510487049307034,0.09704207046364015,0.7910696819774786,0.6940276115138385,0.17280710001068655
098,15.492005793134012,25.061188914092742,9.56918312095873,0.0439196845192443,0.3912296511801867,0.3473099666609424,0.17987629999697674
099,28.82331239966039,33.9563043248967,5.132991925236308,0.7131705125223428,0.8685697310180487,0.15539921849570593,0.18253210000693798
100,18.025176454929216,25.577451582806535,7.552275127877319,0.24614676800152302,0.6579237810312887,0.41177701302976566,0.17888469999888912
101,25.964142206202176,29.729021940060058,3.7648797338578817,0.6709404638669191,0.8537291876880717,0.18278872382115263,0.17311430000700057
102,18.801766007690787,22.66004665749261,3.8582806498018236,0.6837822500550329,0.8184983653492988,0.13471611529426586,0.17329310000059195
103,28.993769548608665,31.4311160334827,2.437346484874034,0.862969263054652,0.9202286692898841,0.05725940623523207,0.17486420000204816
104,18.715546667901652,24.23075846005257,5.515211792150918,0.29756898586775543,0.6433829008252024,0.345813914957447,0.17541920000803657
105,19.44198895774199,23.371826362995456,3.9298374052534655,0.6032747036681103,0.7432406785631499,0.1399659748950396,0.16901749999669846
106,27.230537949121466,30.163032082040697,2.9324941329192313,0.722863167585358,0.8619137629533945,0.13905059536803654,0.1715635000000475
107,17.157057383526833,22.38439751778907,5.227340134262235,0.495716596635539,0.7297787104717118,0.2340621138361728,0.1941536999947857
108,19.44232778600987,23.645309201155484,4.202981415145615,0.6786784746228061,0.8303882239816471,0.15170974935884107,0.17388250000658445
109,18.95785303616051,25.369928866137165,6.412075829976654,0.34368362280479464,0.6864549377709163,0.3427713149661216,0.17269220000889618
110,17.602576987432087,25.573012311986055,7.970435324553968,0.22490181694458208,0.6496457983654138,0.4247439814208317,0.17515220001223497
111,17.618763756247475,23.5210020230412,5.902238266793724,0.43604132491120656,0.7257303211261767,0.2896889962149702,0.17432710000139195
112,18.877291986187114,24.138064509616243,5.260772523429129,0.3998970845472867,0.6796450983704428,0.27974801382315617,0.17270559999451507
113,23.568783885214188,29.153937856868957,5.585153971654769,0.6004706801561394,0.8511817640817956,0.2507110839256562,0.17503669999132399
114,25.66129864605054,27.08851606353576,1.4272174174852204,0.8967270182450068,0.9257450180822557,0.029017999837248953,0.1729094000038458
115,23.140789923181124,27.92948475515718,4.788694831976056,0.5140782915238052,0.7795621042457817,0.2654838127219764,0.17038130000582896
116,18.346025972289304,25.87495582926244,7.528929856973136,0.34830916528125444,0.7560279796928389,0.4077188144115844,0.172077299997909
117,19.503995041770615,23.30317601856055,3.799180976789934,0.43921586544045815,0.6527573011662977,0.21354143572583956,0.17546410000068136
