image,severity,RG_corr,RB_corr,GB_corr
230,0.9642727640623872,0.0313651826182298,0.04551779558538896,0.039503138788929915
231,0.7607732470281346,0.12268910506845068,0.11879051580339871,0.1235413173237702
232,1.0550139719012803,0.044715315788272744,0.04343898666437321,0.055430103118277826
233,1.1777367174219897,0.07631640919886956,0.08122643909392104,0.07558635498155915
234,0.95145666471314,0.036481698833413644,0.023516219476762776,0.03872095491862608
235,0.834121336825246,0.07694649496728176,0.06759198968609806,0.07523304638927926
236,1.231128077823031,0.061124645664410684,0.06878782268561581,0.053470254137648415
237,0.7789789123281858,0.07582569201480165,0.093218406315588,0.10241594885084733
238,0.9037135665695286,0.0882434939443425,0.08355426687675703,0.07622369102195937
239,1.0508569183445255,0.1083112912711937,0.1032735055775264,0.11385827362706254
240,0.9009136008332572,0.06375073773546117,0.06979995545687323,0.06978293635420482
241,1.1434214162983976,0.05033017140612396,0.05812439181367497,0.054227891514912585
242,0.9257026760868012,0.0786438711456127,0.09987333570750062,0.09702812955337697
243,0.8652968281404169,0.07960044060271876,0.09786821788085509,0.08079447364829567
244,0.3196820385097267,0.4923561664835785,0.531210605522574,0.5267548271334037
245,1.188333539391302,0.07778957026702953,0.08988962848957029,0.0898500611014549
246,0.9040601530078668,0.0664590242395406,0.0776908740488531,0.08063094920509627
247,0.5836623018626741,0.09820870995856339,0.10110531113899522,0.10921897949657769
248,0.7545846036547154,0.07289644804398525,0.09556193239391972,0.08309252123591433
249,0.9418203493700398,0.04312220233347491,0.04020761928122657,0.028525371723521927
250,0.9514101208723112,0.13085508854136108,0.11512788402115896,0.12463715708316712
251,0.9555668207595271,0.051679254921155354,0.05265212675181907,0.05137460001992733
252,0.7499265225860248,0.06675195476681857,0.07334959225693931,0.06586356498207023
253,1.1617129157935149,0.04691165068612919,0.048590649813308455,0.05397029797068697
254,0.7769316237865264,0.10839377019871678,0.098976290917828,0.10973119751917339
255,0.8115905382148269,0.0961502347688176,0.09423426414722243,0.0969860964068315
256,1.190370838835325,0.050472477580006135,0.059758639511307436,0.08091203728095026
257,1.1151606054944392,0.03964932143267124,0.05038695885248529,0.03828040726727925
258,1.0455712694333856,0.09041771272726772,0.08697130792632121,0.08921833328037079
259,1.209697543240374,0.05318322332693606,0.04673548716804913,0.04312227996712251
260,1.2159779456123572,0.059615314753872925,0.05960012095569601,0.061048312359991024
261,0.8123946267141977,0.08189765192140534,0.07607282325650924,0.10039198800928872
262,1.0718844578812634,0.08420540062500266,0.09788067156901196,0.08781404821467002
263,1.1432142080246754,0.08888989452155577,0.09870085716126593,0.09116913168386986
264,1.1244929151845309,0.10502683159761106,0.09527619198139707,0.10235101240723314
265,0.7401985809757652,0.13388345646566935,0.13967299597079855,0.14133497377352142
266,1.1954325701312638,0.029911976199513683,0.01996016060304532,0.05087697894701485
267,1.0950357558564,0.06299877388116286,0.0516932700825803,0.07573210849371872
268,0.9712131760210724,0.02501392530546073,0.02814055233719066,0.036367644837449836
269,1.2118925020228128,0.044687350769228376,0.04566804190635974,0.04403364707673525
270,0.775736634132931,0.058582457424229836,0.059475183747344985,0.0777436211114628
271,1.1690746913988224,0.08699666601709025,0.08764709068952108,0.09246659177625571
272,1.16892265332639,0.07110962615837546,0.06897448356826663,0.0777664377710497
273,0.8099017480099807,0.055306716157342624,0.05278851533322554,0.051655362308153964
274,1.1563908534852745,0.07857578051790977,0.09186617815115512,0.10155757278050188
275,1.1640572538842502,0.06298132851042171,0.04457544802266668,0.0426551980462362
276,1.188679135487475,0.03198088886151936,0.046566717298017514,0.030790501363743842
277,1.1251963594698176,0.06857397706980721,0.04866094624693294,0.06109563061044189
278,0.8283272214146636,0.050337645982763496,0.052897403323158954,0.06978443360413825
279,0.9322808446630866,0.0848541621285788,0.08635703910949782,0.0954439647147592
280,0.5772775866604418,0.17621758512170654,0.19098636708248348,0.18374207158647382
281,0.7752176230981553,0.10336330157987349,0.11119922564346144,0.1013444816115043
282,0.4104254646056285,0.32815819034612487,0.3852123426677647,0.37994979215653585
283,1.2256464342886286,0.07420474449181906,0.058090035233433195,0.08858192017732845
284,0.8238361613177536,0.05892444442316085,0.06219490005260508,0.07271390940711227
285,0.7898010087300089,0.04850573754504637,0.057522382064548155,0.05375541917865837
286,1.0992389820389428,0.08428247048909636,0.08221378937093424,0.0976876829525615
287,0.7825068537739774,0.16267637356733755,0.1544915627610858,0.1664049790867741
288,1.2050370697860209,0.06114337223041228,0.06704704576819172,0.06147231779883925
289,1.1550276747175898,0.04744564377404971,0.05595989444074895,0.03712403049237894
290,0.9275185128237048,0.09249983007488755,0.077016557876915,0.08524340992262526
291,0.9588464362927074,0.04880050413725665,0.042498342263768515,0.06383148419598665
292,1.2265425678001292,0.025792927891204562,0.02855860032666976,0.02978743383052745
293,0.5257844078916248,0.4020842097757468,0.48282408166882884,0.4906991412342259
294,0.6155357445321922,0.14357913140633166,0.16493976823703524,0.17954085667050176
295,0.5740007227183187,0.21398050090283013,0.24196862309124437,0.2523282401837399
296,1.1238335364831098,0.07156044616509367,0.08978204007315414,0.09835412062169914
297,1.256820771566788,0.07273668666732444,0.062216038219721555,0.07584975487388278
298,0.4842160519973249,0.2522449634149751,0.28039060750939465,0.27932699134477895
299,1.1905951304622164,0.04400351413741285,0.0458898390997643,0.06057959490616465
300,0.8054687949657844,0.06928177164425908,0.08838784230903324,0.12017110612217524
301,0.797124003807342,0.1620886265731936,0.14904469150769586,0.179299586365919
302,0.8706697528080568,0.11095581020575804,0.1010740616497179,0.10976975306586019
303,0.927820761524522,0.029524212695988733,0.04323407285216531,0.040941327151034455
304,0.7368550552278488,0.056662810381957696,0.07093905507315959,0.05505288783040441
305,0.5970496761844891,0.05458653077198048,0.06462012490790572,0.06353433875729926
306,1.0715630379552807,0.046178462346169534,0.049318124369641544,0.05469514556494891
307,1.1637342100847836,0.03885350456185428,0.043853283713668714,0.05229816204253618
308,1.167822594996312,0.06489337755759349,0.06165330337166114,0.0579552656470091
309,1.24744997760682,0.07063313290628027,0.07615988370931034,0.05335519295602619
310,1.175104899930946,0.07111833969049511,0.0808093503007202,0.08351690784041263
311,0.8751261711070458,0.03001030630323361,0.02866339022440766,0.040483608236750505
312,0.9321960428414808,0.03796699317711471,0.058124942616644096,0.04255565542551172
313,0.7662445364673891,0.05698923690946156,0.062186253482298615,0.05746412963062731
314,1.2157931834562128,0.05171901665633256,0.05607341236925746,0.048694160585596495
315,0.7622193436554878,0.20897220849714365,0.20903383148391885,0.21967997429051167
316,0.8620190006769421,0.1690473086703668,0.17675648058539506,0.18432450123172994
317,1.1816063056026196,0.040676055030116294,0.03794908841610218,0.03843136884044389
318,0.7580718688542768,0.2038983965558898,0.20636152160822183,0.2515671486755215
319,1.114474045857734,0.03934712627713733,0.041120672969738634,0.06368883193090458
320,0.9469395305417908,0.03211248119932503,0.032917157584564746,0.029707420126187524
321,1.0882033814984164,0.11266589767386326,0.09895968235631067,0.11872156749462527
322,0.3861537607464159,0.25442091493921504,0.24660941524769298,0.2461966402323895
323,0.7662562857418683,0.044967748114041736,0.06985343114758394,0.07367320846309044
324,0.8527311683248125,0.07074913414617386,0.09371551000181186,0.09394635018865616
325,1.1708945479528736,0.03452405179829184,0.04807221813961959,0.03803271608249154
326,0.918080832028026,0.11812547007586151,0.12976072634246175,0.12224279428124046
327,1.233189757782179,0.044288061842955154,0.06402117338272913,0.04866160800756659
328,0.9120815985185246,0.03111418559907664,0.05646043885667718,0.0578512402432394
329,0.7934912768812993,0.11261074545041266,0.10930193282581573,0.12912811970169277
330,1.0838464948386195,0.05730522477565526,0.05053208849695002,0.0487769260828016
331,1.1988689715966352,0.041644471488004015,0.04141932907745783,0.046815664953065425
332,1.1613182763250898,0.039718355307947456,0.04069073758223924,0.044411810661121154
333,1.212908637207817,0.0716935565534747,0.05710524055983833,0.07567898065262847
334,1.1716045635553924,0.02865859327013221,0.02704253701147937,0.03199256442947368
335,1.0848962041100392,0.0752344670229286,0.058609118767007834,0.07279007044202766
336,1.2094610488215791,0.04985172195015061,0.05397998151414305,0.05193242309192326
337,1.1018976576045023,0.07440394488685333,0.0688444972308085,0.06837740781622778
338,0.8627852193685812,0.1443653692756385,0.15672101913037945,0.152554639242946
339,1.068798850549184,0.08665525110421636,0.06795171249960094,0.07824184527555869
340,1.1997293637341486,0.06733631366636876,0.07782065802361074,0.06586343262999084
341,1.2784830377273075,0.027986143780671206,0.05295122629228569,0.046477747275850495
342,1.1374701716333182,0.0691140182862669,0.07778978577867324,0.08211629106217043
343,0.8878006211910594,0.04932739863048203,0.061523527028008146,0.06591667858475361
344,0.918419075936551,0.10780651365272535,0.10420851523722673,0.11184832799081781
345,1.188355109472943,0.06919778933844466,0.06984898607416014,0.06001730951083707
346,0.7966094792596812,0.08897109508363252,0.08654152385888039,0.09502111147346058
347,0.8673841186011098,0.10735531392994327,0.107801550414982,0.1142133562707763
