image,lag,R_horizontal,G_horizontal,B_horizontal,R_vertical,G_vertical,B_vertical
055,7,0.00545540062962611,0.030588495739743954,0.03274703415485788,0.039787257682730545,0.028556869131461285,0.0182647905536998
055,8,0.012751523808295466,0.020187806490644965,0.03831168713601144,0.042812950761638144,0.027901755351548558,0.006433762037726586
055,9,0.05471864248965402,0.05208125653025404,0.026979772345804152,0.018394575399898496,0.027853809751037455,0.010177707473791464
055,10,0.03120193267529869,0.039882207919301936,0.017917606583465567,0.022256478164774333,0.019816177072642518,0.013201659280996897
056,1,-0.017532373676738065,0.011882715942104336,0.0114207176607305,-0.004257545912319746,0.011993446964345999,0.020232054237323546
056,2,0.004960335159085713,0.0030232784175067075,0.024640407054695956,0.007830143627819874,0.03270341015156142,0.04351110690508754
056,3,0.02730268861489797,0.016649171270476455,0.004287574086450124,0.028893677376647598,0.0233848967732282,0.007235456934611517
056,4,0.014704108379128493,0.0017608856334032582,0.0029520137266215397,0.03498251136008799,-0.0024811150277668998,0.005268825873877767
056,5,0.009683039015437878,0.017910023461249307,0.01380913452830476,0.001577734732124113,0.006956436467290818,-0.027802262692066124
056,6,0.012544223773893665,-0.014645040547364043,0.016204775148545434,-0.002324112748381714,0.01727210814275484,0.012881261809135082
056,7,0.0034543761510007582,0.010237487268450618,-0.012122554109048484,0.023548366078018596,0.013477536129362446,0.017105900608042294
056,8,-0.0002621714426456368,0.02943776910849677,0.020184674377840148,-0.01943226246041038,-0.01153073146411896,-0.0016004703796320995
056,9,0.0074201400839813796,0.002599364076560366,0.015190303506587363,-0.0037206132956849334,-0.00039145780562264813,0.008866668081146799
056,10,0.016720680361720617,0.025756035635259317,0.013557433918490375,0.03806207801557078,0.013024518396177735,-0.0024846390853246795
057,1,0.024277664089018193,0.020871785688872088,0.004038587353399773,0.03845504590360622,0.05444884691076493,0.008006018132131879
057,2,-0.0021875672679551894,-0.010170419309210943,0.03211068527756261,0.04041039985672498,0.03560197828318991,0.000147518515213309
057,3,0.02219184654974605,0.025057544675986466,0.011790058497365842,0.03567719655674505,0.02287907195343692,0.022333448353799128
057,4,0.03563611584989748,0.01714292855445713,0.007328614440570699,0.012910507712335106,0.04003056498896013,0.024193551317769884
057,5,0.016107707164732307,0.046792719680557114,0.0056235253743341165,0.026063822976480033,0.048224520635804694,0.015841370234091236
057,6,0.04934959871890304,0.019219649685906084,0.035065138953178324,0.027520150084633113,0.03184875775752809,0.04029719328711396
057,7,0.016733513094053586,0.04730375272995463,-0.015586179301749693,0.03560620314641003,0.03029262781420729,0.021236102708752598
057,8,0.06066413276072294,-0.0026025703718857308,0.018302443107692957,0.03358343554331237,0.02427216392598388,0.03404659802735551
057,9,0.006947920539959263,0.01595038812107493,-0.005499668761439149,0.04376096496662799,0.027431313427326815,0.016895855206023058
057,10,0.004419295644638831,0.024055679174287904,0.02773326698890163,0.028187462802657215,0.01533290184173719,0.020351562108191543
058,1,0.041922511788488895,0.045168453478598485,0.049481873320249274,0.014971642664861529,0.028209910073881826,0.041952188042516346
058,2,0.03079272670431595,0.0345108442381024,0.03795734965126614,0.024190509297596134,0.027507062765427064,0.040291005038483076
058,3,0.03612561766494104,0.03573606383192469,0.016525286860303624,0.03633082082610954,-0.006505871491057473,0.019050608663409706
058,4,0.02776979859575048,0.01827923332499775,0.037054779618410846,0.017024974462431796,0.009420407659768261,0.019507137848240735
058,5,0.042814670656891644,0.028730627708598334,0.02675445720560029,0.0329685144326686,0.015290496607703544,0.015479320120743581
058,6,0.02004578698470145,0.013390325761828439,0.0706978616769865,0.04234451314222581,0.029928798285230797,0.03642566470771313
058,7,0.04455618125310439,0.022314215063150414,0.02305621999790474,0.0371889124580258,-0.00023782541537883313,-0.0036525242591843713
058,8,0.017303379027798067,0.017565804626850253,0.0409205126446546,-0.0013034388819369055,-0.0029512724219108097,0.013736908743106718
058,9,0.0184897448409194,0.016545718644124845,0.00635984272441089,0.008779256094576793,0.038638698524755946,-0.006271858377228831
058,10,0.0010099566186854436,0.026458263908315897,0.0300620815660447,0.029252339732649738,0.05128673396271769,0.015166811496171438
059,1,0.033079437667644915,0.059612547105516146,0.07398594190669107,0.03922877533581239,0.018084851971382813,0.0773167701703632
059,2,0.05547214141813398,0.058064662540824215,0.08241482334154059,0.05134419127102852,0.04556811697870951,0.061434875864360736
059,3,0.06910729056521422,0.0538752709014594,0.06802188598382208,0.057285913801698764,0.06979122057972648,0.05468545041967341
059,4,0.02662064420817669,0.07482481198762123,0.06191398943391098,0.03983521626778094,0.030467930503833198,0.08849489992847324
059,5,0.0305575136449431,0.05843395716479704,0.04638513170111017,0.027060386322161515,0.03851561715338724,0.07353379280219798
059,6,0.031881023018876395,0.04076113699595431,0.07928503911561578,0.05221520184256756,0.0464206277758808,0.07641759564851985
059,7,0.03293430174795912,0.05886758729732606,0.0699066918127512,0.045818846595858206,0.024802025233619757,0.10419298590745787
059,8,0.017563767279936495,0.07000336944370654,0.04725443472779986,0.056045114172585155,0.03265316825825758,0.08529398997776665
059,9,0.0681232084191113,0.052315221276854305,0.07701012039379355,0.038382043714021416,0.03225671062574773,0.060676763231012364
059,10,0.03220731618382186,0.05505982722729106,0.05470234076275865,0.04402277045179406,0.04023834078442803,0.06834664854590473
060,1,0.04818679818778868,0.07155941019652669,0.06658166155120014,0.05254680615369056,0.05174488316355212,0.06132710506201546
060,2,0.04278958627781283,0.042782058033041186,0.10146445534735105,0.03559245823769134,0.045903814695750014,0.05229032774241742
060,3,0.025467687741566238,0.06114805159204816,0.07181328297508936,0.03517309657126599,0.03198680775697416,0.05548758605841794
060,4,0.042861260001060816,0.028401579854365037,0.0680122205961919,0.05635838002665366,0.029246154364182517,0.052865717217182036
060,5,0.05863219841269193,0.06979235981587896,0.04325543179591168,0.04917799257715023,0.031972001565683125,0.046729352674828285
060,6,0.06390594563826449,0.034956376971040475,0.06624172563802311,0.03933364989386724,0.015511266672687941,0.06686919875884739
060,7,0.01341590392192973,0.03086630171049739,0.04509923321713773,0.028034775098022834,0.020795867419302505,0.03565136092000397
060,8,0.02221300061776823,0.04938135090309242,0.03617873254354172,0.04363189918442007,0.013799621121593934,0.06679712033763259
060,9,0.026458377506682243,0.022435929970068998,0.051380975474856316,0.03431531121148388,0.03362596411228824,0.015201817382413661
060,10,0.04943440098736808,0.030472543065836074,0.07267606645435339,0.01798330075790255,0.042048931633054676,0.018671295089072913
061,1,0.012569092837827131,-0.0022513886839538727,0.005816532754354804,-0.00991127197706628,-0.0027341924089789365,0.023570990650473474
061,2,0.016270182203242074,0.005554478239357566,0.037232619086794816,0.022128045147039258,0.001049711505841318,-0.021028084553387547
061,3,0.02871718052589046,-0.0028709241122378986,0.03301711650924621,-0.0034861335088857905,-0.004657974805878858,0.013694021995248454
061,4,0.034366454978716716,0.02251986308453593,0.005717651477388411,-0.011158557045473227,0.00037638796978046367,0.02396859799168238
061,5,0.03098301955378447,-0.004659327249094739,0.021301447798124696,0.014337382826574019,0.022154302467432035,0.01204516447364322
061,6,0.0032115987912566626,0.03213727968440799,0.009407942138110012,0.020233225043442486,0.013410035182462738,0.018207484638279467
061,7,0.02328361944231807,0.016916454683898526,0.004680959121130464,-0.00811019563014377,-0.02251122364546976,0.020896187643412514
061,8,-0.011817644096360486,0.014679266432548129,0.028176798553780368,0.01072294102686679,0.019665705957741822,0.02611036904177534
061,9,-0.0015888904965934256,0.005845219954677669,0.01220561763742242,0.022058650836729587,-0.025081618950734557,0.015475117412551165
061,10,0.023159214252993107,-0.00520938757851797,0.015327060419422006,0.01061837757575594,0.0010753717738152713,0.03079800688598708
062,1,0.02700311933844887,0.04734047301735708,0.05713854047832064,0.01796726114073949,0.016939017061200688,0.023797096664954567
062,2,0.02358470987351538,0.009097790762882101,0.02547465299889204,0.007870352525197606,0.02121651806372763,0.02706083470661443
062,3,0.04144080887109383,0.00549466262359641,0.00502626346187902,0.028655128224113854,0.00763787000977865,0.03143263452086432
062,4,0.011981454761572977,0.024086530388076555,0.04249676542040719,0.021026228228504217,-0.002011283673565543,0.015113522332117064
062,5,0.02981763148504421,0.04562672558567601,0.004903139131895703,0.03124520439441076,0.025659594356220502,0.0007404741309381551
062,6,-0.009280594332955106,0.004691608223227249,0.01009014526217962,0.005058176310458735,0.028507170363481802,0.03425418160379772
062,7,0.01047135317091878,0.02364197962182181,0.040628196802778314,0.03242598898441919,0.02188833090262964,0.04445388248728916
062,8,0.019052883461032,0.029269815220251176,-0.015568432772895905,0.03268658590345235,0.02808849629318387,0.012319889110036057
062,9,0.0404887196920865,0.013646408689124227,-0.0013641078839999406,0.015545853787015371,0.01511172033906724,0.014902146292093705
062,10,0.01854928964307702,0.017625245799659888,0.018743112762258127,0.011678546696820002,0.017550564219620184,-0.006726111167730134
063,1,0.07969876130406069,0.060127558377962124,0.048774815437805964,0.04644843920505086,0.02115876541750943,0.060321617882467815
063,2,0.03305899712647474,0.03928281177587002,0.04354020504275971,0.05875507185811824,0.03187635715900597,0.03581967964485947
063,3,0.03227304172778506,0.049507178010892765,0.011257373384377533,0.0467023489401303,0.03183321871531027,0.053809739115702776
063,4,0.05354085791944078,0.022825228378611444,0.03889835154641551,0.03721199914431701,0.04291219481213707,0.05200704272222006
063,5,0.035122624473637135,0.05260457285036435,0.04307222874658522,0.05789422653821572,0.022852840963275462,0.04066744635667895
063,6,0.024805771540925947,0.06478492693192879,0.009565345646309262,0.04448891148589789,0.046656671659453815,0.03856421015240011
063,7,0.04115566195041371,0.01866071103739901,0.03397192212906198,0.05379160975873951,0.03633939309940121,0.05166188829981757
063,8,0.027027109470042332,0.021514456154021665,0.06673506208309977,0.04985831183605535,0.05386190756348435,0.07620747344043285
063,9,0.041381844007459104,0.022995811318165395,0.03005198615138286,0.07157086597358939,0.04109215749392986,0.026087155934830096
063,10,0.032320247966740205,0.031578769729132206,0.06279017124268838,0.01840479394989534,0.018211624407935587,0.05360931951702268
064,1,0.004911125589550359,0.018867878128479943,0.019309246752987664,0.03212701169941406,0.033500362055587395,0.0387712778068781
064,2,0.019821485096362862,0.04453715047119832,0.024044886958431384,0.018104185806460168,0.0056290176992986685,0.0029488749557151092
064,3,0.017429422909551354,0.003500456925096893,0.02355306721982446,0.04504083322342213,0.026553983178357447,0.019635846448934992
064,4,0.013616326923755542,0.019343061513079806,0.04363057207441442,0.019699317391985004,0.021969347100191203,0.02065470241789165
064,5,0.024274284053771758,-0.006350402683245738,0.010366920784208224,0.014435717903368166,0.02928257909712671,0.008474798072262623
064,6,0.0030564437878589394,0.027098793878542374,0.036165113348150764,-0.0010346109767053284,0.0025349175410062236,0.023549841069125506
064,7,0.020473476716813002,0.026745835424851053,0.027327378094730556,0.014857915189928617,0.030571789132219713,0.017993383060238687
064,8,0.02565880341168043,0.018573855094480566,0.007386126887416691,0.031622858727345604,0.030677471158813256,0.032973367079752035
064,9,0.022595871713183505,0.009834863356557212,0.00037775031148058123,0.0006656953288826686,0.02019911300248369,0.012760799824810102
064,10,0.004852396528939842,0.035546019856019274,0.014453532145441012,0.0061887578887257055,0.033316528288288995,0.02411913638775178
065,1,0.05905259421632588,0.028539441464735475,0.04926866806853439,0.023582617890473903,0.015524708143786951,-0.004779749842061908
065,2,0.011069672210488286,0.023012717304756954,0.04840060295729549,0.039979754383772485,0.0015492680508706683,0.025820784241676324
065,3,0.023415477751077926,0.0347822201986371,0.03833412440526445,0.004374562345000293,0.03599456287291386,0.026860115434896477
065,4,0.03516557041935302,0.04298278520433179,0.03570525196338349,0.03995825053662488,0.032129081223855376,0.034688867680078554
065,5,0.013166467479546504,0.05568161940124119,0.00985192445664913,0.033441706897106876,0.034861580160509886,0.01441338289856256
065,6,0.05685601571469099,0.05531490712771514,0.024214498692038615,0.011279797130945325,0.032848512902009575,0.01966914128841128
065,7,0.011503309063383566,0.047754546033247525,-0.0008001005837683166,0.018444952189214672,0.041239068576522826,-0.001495935135583885
065,8,0.006095694625269035,0.04643913687707718,0.018389821157209482,0.024119639556687278,0.03774281830521819,0.00887825592424652
065,9,0.006610155182247858,0.014477985887626698,0.016721414212668463,0.03236831779398996,0.008729296218192524,0.020803760991609466
065,10,0.02598694625049398,0.037424802459321435,0.017594024096362022,-0.0049418498073017765,0.040277147195042676,0.0265132419057116
066,1,0.013765362676660793,0.018448412167571225,0.03169287784450572,0.009499180121530684,0.014503698539824892,0.018971527789119234
066,2,0.018839134057162536,0.017422000967447816,-0.018809387946235864,0.022179511236203507,-0.0045429537529884005,0.01455921954700481
066,3,0.01614601108162785,0.017472965296078755,0.03568136548985621,0.021269820892935956,0.041187729202786745,0.009180690713534771
066,4,0.01022140021007269,0.030791685867058313,0.052613588929832186,0.009229053999941353,0.006874216679762227,0.019779551729407013
066,5,-0.004938918389672246,0.03406867249456798,-0.006427063437597876,0.009000025427095739,-0.003655489151405077,0.00977195921940119
066,6,0.016565152523153444,0.012663426439407047,0.018671235277649405,0.005645770375966262,0.02375075614848881,0.01865217197724958
066,7,0.04761172993007285,0.04106645419089168,0.02564224290056334,0.03472710997560238,0.032206254596998926,0.041441982871621666
066,8,0.017569331781759148,0.028206302365531632,0.00777390951121244,0.044012589260979874,0.04543670672444345,-0.005505181117969575
066,9,0.018141245982173555,0.033488958196843804,0.006029207090368121,0.0237340266068212,0.02171800635355324,0.021464683656436605
066,10,0.05847849749528428,0.01564018662881911,0.0048252007986865665,0.0037753752789324605,0.034835636786677844,0.015492273797028467
067,1,0.047236269585910144,0.0518368628025798,0.06460749097430893,0.027811106349274535,0.050996463782525474,0.06451136700970789
067,2,0.02999194534633574,0.049919901379418395,0.045426521161400266,0.0499380682537278,0.03892278381866578,0.07023351296000911
067,3,0.018073987981648602,0.05725394637484014,0.04137008304900216,0.04450940291674563,0.043970283614092755,0.053936074652725874
067,4,0.03423401114048704,0.03949541190340764,0.03265423022046723,0.05135936410592296,0.05733046998301292,0.06827670465011841
067,5,0.03600629190317324,0.007239662841853896,0.03835549207283035,0.038863982343297375,0.06288986931767107,0.07461558519353241
067,6,0.050942135381811,0.00952087176531777,0.034626033910678596,0.03971904113851028,0.0642699230997409,0.03914003157254489
067,7,0.05296185641066677,0.06736698213887427,0.020950909564166568,0.03703045489459254,0.02786879446894277,0.06666636811562283
067,8,0.00843438391005202,0.052474486946765264,0.0718470635888243,0.04200724526314482,0.03969784398318239,0.06134045620367661
067,9,0.0202837664559167,0.04285719443540935,0.04157553867374358,0.05983144386967653,0.015739395174383736,0.026311031617370584
067,10,0.017105489957339577,0.023010470682879744,0.022658643111592415,0.046322222252225174,0.024501700325139052,0.03866964374695326
068,1,0.027267008511833328,0.019355908688740132,0.028009764881100407,0.016545967034625728,0.05974536791071322,0.011050630013265266
068,2,0.020072001508246142,0.025330500622967076,0.02737209931341811,0.0011956982650706772,0.036191233532444425,0.025318694345295854
068,3,0.042373196648968096,0.04563208936316629,0.033143010864220605,0.026588994629862577,0.025245495158348136,0.014388692629534981
068,4,0.03162350852971459,0.013761656387357435,0.030213260490751473,0.023755488043562267,0.02210118073291861,0.0704755518106398
068,5,0.023210977522337868,0.025759323803342355,0.0063273793397494735,0.026194374636183453,0.03536696677970122,0.007684190619999482
068,6,0.022856938447413044,0.05537350489079065,0.005863887754138299,0.04287051059294537,0.03769895117641655,0.03060962387277795
068,7,0.00969059377548694,0.002268114012489452,0.033248945574158986,0.005409550376414481,0.03532865032275927,0.029239434981628572
068,8,0.04320208383550625,0.012984761427189866,0.037759239253047694,0.01272582679704277,0.02643909391736305,0.043806940003197375
068,9,0.0038173945730927503,0.04494745693735984,0.039700171045149425,0.015281573052525903,0.02094413975248584,0.025106552982660915
068,10,0.07609111406956194,0.06739579010931702,0.07033359779568069,0.02079211931582036,0.018036757667850876,0.03759637308685939
069,1,0.020703766790029207,0.031224012655792416,-0.0016707798432959865,0.036779622018572995,0.035485127585809025,0.025899151037756286
069,2,0.019941872856173368,0.01720641024703662,0.02514702195399079,0.03053414080543173,0.025624926379138033,0.015137410687621226
069,3,0.025490050979128074,0.009309543802224693,0.028410303271589322,0.025664907006227155,0.019648479389035085,0.009362924001620096
069,4,0.023165016436314214,0.04520816884318032,0.03540792432406517,0.022405188458212294,0.014943743161556972,0.012757103902315518
069,5,0.02797149330364991,0.03452345563503546,0.016388020249345336,0.0034605736805648863,0.04085347911128606,0.03271012714261563
069,6,0.0251629672679082,0.022616259783328867,0.008968498884547928,0.024344231523314493,0.024804147751010957,0.025020704777101006
069,7,0.01617611841945065,0.0387553747658299,0.022410844613428488,0.038037736132670794,0.021743236655659522,-0.006454631764417283
069,8,0.020315178060460112,0.019534432600013446,0.005201423833792598,0.025268341543746332,0.02661493239266515,0.030060696239059586
069,9,0.009272239898573209,0.037148144963888914,0.01874758562538595,-0.00706288858687424,0.025705786120677792,0.04151447447099997
069,10,0.035348509468430774,0.016251815655435157,0.026961436738863826,0.014672989248122572,0.017898096721828096,0.02730424593036881
070,1,0.020451819531927144,0.01248246531321877,-0.010584337703463767,0.011865110956546755,0.02450350346376012,0.01155647922963596
070,2,0.008605501153963769,0.006777368142282907,0.02172630835303124,0.019628620183972694,0.019657901729330712,-0.019425841143830055
070,3,0.010542516375055634,0.03099484394477549,0.019812882311518894,0.010155575576589448,0.01604918268989695,0.029179993171282628
070,4,0.022650926563849642,0.006037000716505222,0.035565769352434405,0.005511517814167852,0.008716582332054267,0.00750592384928812
070,5,0.03221326943150144,0.015105523083822419,0.018525054639328003,0.02452854630758372,0.01733440798936796,0.0038435287847745046
070,6,0.015804471677743646,0.013851600613435615,0.049047142213276634,0.004545021516781215,0.01552446833940636,-0.002004971349900307
070,7,-0.01756581656011473,0.012101733705221197,0.022847807326184254,0.017126160626051365,0.0024525598147194915,0.014291210288951342
070,8,0.01793218726843876,-0.0037414692748717737,-0.007993750643080264,-0.000517841242698061,0.020968727546747647,0.02367177139516561
070,9,0.009413487753573665,0.030890594592036514,0.030713722071816902,0.006388223098812321,-0.004665271510774937,0.0016617366534300022
070,10,0.00075512475545998,0.012516816833603688,0.0332369419597571,0.013541335137155835,-0.009872678088252167,-0.0078005560200848185
071,1,0.004734423089805566,0.04738996885498472,0.005596302936868095,0.027415968338735136,0.025998146255872562,0.03779955603429841
071,2,0.03359578265734136,0.017624304377419957,0.023677788368887925,0.008557375786142053,0.06464900905696638,0.039524735092611174
071,3,0.04283939838562639,0.041810977910938234,0.023186270631404368,0.02275185524955524,0.036871002290628056,0.042061647587060595
071,4,0.026433885076702125,0.03577760814077419,0.028092939455333928,0.04122125346388099,0.0238977961131534,0.03756983898318584
071,5,0.05004635312195117,0.01744693766596363,0.013071196902156969,0.024504278279958283,0.040601019685413686,0.03167938926369233
071,6,0.03199320058410109,0.02677333039915804,0.03648078913053737,0.05540357391364492,0.026805987605204886,0.02515345927637772
071,7,0.0029227797604259673,0.01030568485017864,0.006646458263741641,0.061392182055472776,0.028790599004089867,0.029277905382447636
071,8,0.026425817589220694,0.026315515632377655,0.03002886030730667,-0.010067345028002937,0.030527506592831023,0.00937635413264301
071,9,0.04563379863167587,0.0018900568233710137,0.03164670144352467,0.017903184458929078,0.03740260001990119,0.02832082617621057
071,10,0.022099251247365746,-0.004248367954099822,0.05051589008758353,0.01661559891744997,0.048479450257711415,0.0274904959007149
072,1,0.024460629926895287,0.0232546794408681,0.030110896120093905,0.015423576519742568,0.03442903682518397,0.029737619575019712
072,2,0.017430648872867664,0.015200085432943137,0.03773562430591192,0.04902225178054634,0.04177586351339769,-0.000502681474835725
072,3,0.021720319387124758,0.002877617148754223,0.013547305701915466,0.005899716685001558,0.023581294215208805,0.018854190622519633
072,4,0.053672478607627895,0.010413285202524703,0.00929045309473671,0.03128670962339397,0.04103698070313129,0.012743552908835543
072,5,0.0125112114397139,0.030932653280491756,0.016239942931658778,0.01649287448802863,0.006229725525621369,0.025634269381300392
072,6,0.025537057294357873,0.022926096155119792,0.0544800869915011,0.03253987469715526,0.022464071906725558,0.0030204860921625156
072,7,0.028297401408218757,0.02548166119112664,0.011934218998852483,0.009046371471880383,-0.01892921547864595,0.039213165139033335
072,8,0.02430107507593608,0.013270306586912889,-0.003516725511831854,0.020180693410786845,0.007377780955767021,0.002259440873317701
072,9,0.02828189430551394,0.027322137133311435,0.004371653451707288,0.02484483467213079,0.005967638133714746,0.02253898984113326
072,10,0.023806008354348096,0.007844056132223446,0.004926398125966712,0.013525562408632398,0.024610909314450036,0.011138202287025176
073,1,0.10272042679756269,0.07823885204808118,0.09384888675114907,0.0953230737305133,0.06414538624006065,0.09492387988569012
073,2,0.051194791707592426,0.06641781085883063,0.0649801981129474,0.05702523733626959,0.09216515820762185,0.05220110677341275
073,3,0.0610182037422119,0.05426606230936771,0.054232640054714384,0.07472742180943608,0.07124568277194837,0.06416976716146576
073,4,0.07701305301755071,0.07712040223758178,0.062348775404659385,0.058116835672427716,0.05585315017475136,0.07301448598474355
073,5,0.06599753440616075,0.06193145234209005,0.049475800195725374,0.07834866995265423,0.091757119121492,0.061393367279665406
073,6,0.0663166268620389,0.085264086694047,0.05663901566039196,0.058527574570478386,0.07270853348403394,0.04572855747750414
073,7,0.056340321496129005,0.0473123111947252,0.06755756260111359,0.04528682671014334,0.07049153068711742,0.08471295093797689
073,8,0.0678728331099041,0.03797528960767404,0.06929612971331874,0.028492791559353532,0.07476321644455627,0.024208142199219313
073,9,0.07004833819088661,0.05571306165020665,0.052124244599631664,0.05875980567393279,0.06626399744611837,0.04074311030822914
073,10,0.073215587125123,0.06358434303445676,0.07253335265786351,0.04279542352792486,0.04728413989346348,0.0585977858015575
074,1,0.02588022422901292,0.018952611990000052,0.009636659055421931,0.012517927223719397,0.0007129898069779801,0.0020887949708630325
074,2,0.020176771609458053,0.017228335513709104,0.0142323832631808,0.02688292261347047,0.010316766771444563,0.006144872560230896
074,3,-0.018404109843477685,0.007405030760763751,0.01742798829125699,0.020904695973029255,0.025833461138711912,0.032010744233504855
074,4,0.0011453645123982263,0.026378722992549446,0.014315094781679609,0.015884649882898498,0.012292594261525,-0.01399518532606028
074,5,0.02274050319321434,-0.014220271343479807,-0.00860778880375144,-0.011115768157177274,0.01337428544272599,0.024313207118962052
074,6,0.016434879322630953,0.014051408072445988,0.03741625909148158,-0.007452118288243762,0.0013043820161327973,0.03162545419163721
074,7,0.004704145487606491,-0.0034674098954416603,0.02366766696256151,0.005499069575408031,0.0013163778872813394,-0.02094154833016664
074,8,0.04043772547812844,0.014026331469766257,0.007573174790353167,0.03591268602567211,0.02966758007397595,0.012984294879791986
074,9,-0.0002146215217442249,0.020911715837812987,0.01578112602847528,-0.0015407898602812675,0.03703507196881212,0.0011292078705186243
074,10,0.0001658263684862949,0.021311406209818605,0.02101519863967167,0.0009907697494443818,0.03055651525251743,0.027775174134091425
075,1,-0.0015406433352156818,0.015899981436788644,0.0008131979943291905,0.018415404150184094,0.01903132833349504,0.017799905573085743
075,2,0.040041371898141616,0.039109853425992734,0.056039208137231164,0.04618194803299709,0.03137271000881839,0.012812094636834003
075,3,-0.005771898989205191,-0.00026268340661552434,0.030084588945607484,0.012848070653378424,0.030522069299651757,0.029161545395337142
075,4,0.003641629188434864,-0.0021038017373706864,0.02523739695129618,0.02746400848266002,0.018547082593246944,0.03498897798378221
075,5,0.014983507437971152,0.016594004179835642,0.05741651577997914,0.01391334134917657,0.04171075038143237,0.04586844124135656
075,6,0.018323442608583897,0.011732594591103311,0.006095618884328259,0.023567833563172377,0.0628879140100875,0.008484385300114411
075,7,0.011992207289398352,0.011534391190269624,0.013064264236322629,0.027316634758586287,0.004299127511380896,0.005084049647120285
075,8,0.04344837819731772,0.007098110829075079,0.021236828762678107,0.01633926154266539,0.01755030384364253,0.02217072807216575
075,9,0.0004529413868582543,0.027897881165793358,0.018256603788548032,0.030803166414152983,-0.009491203570417947,2.1169882161628905e-05
075,10,0.030310326980723723,0.020426346481474303,0.028430256444018885,0.007030565859619203,-0.006498295887955806,0.017452279079446294
076,1,0.03260071544053729,0.05722421815317034,0.07272692027192298,0.08489365720008948,0.07581693314194475,0.11518616579627948
076,2,0.0644633164444445,0.05730529915389632,0.047654062768814356,0.048603101752347784,0.07305208315377983,0.047390186332171985
076,3,0.025674624034059106,0.05344167171446372,0.038601488498869026,0.07827723542543065,0.07122228462055259,0.06633537785170761
076,4,0.026531320806297463,0.03555660636986228,0.06391967067112492,0.05005731842883396,0.03935542702636301,0.0411652482032454
076,5,0.02730454361062555,0.05464433696450238,0.06433187920911539,0.05975531467187505,0.039608986249809644,0.08399724631410167
076,6,0.04784987057011702,0.049169499692641554,0.06666329012680666,0.04844481023154973,0.09002249453444928,0.06739778662990234
076,7,0.043050174875475175,0.05851132971391066,0.03839538245338467,0.06144614801245732,0.06924869019880725,0.046012190691992125
076,8,0.0459060373721248,0.05448499267176159,0.043581212562546746,0.024438358772434596,0.04122207096342035,0.05141624426370836
076,9,0.04945886786793997,0.057618396118263186,0.06844662593260517,0.0582319855826387,0.030464112442853318,0.04225190092555577
076,10,0.010592608075442348,0.051443980658038145,0.03521020181014137,0.035005249915578865,0.058983544704290236,0.04979095592789926
077,1,0.011312443952709531,0.03687289388092274,0.01133481895585987,-0.005217771767289751,0.024222924037527432,0.03332238421900388
077,2,0.0027003273544179878,0.007519797699613348,0.0159142903242849,0.007244546078052028,-0.009510775967629836,-0.005067294271050094
077,3,0.024552590221466854,0.028758204822232958,0.03632544276995773,0.023314265121580767,-0.019483626360773755,-0.014213207304272217
077,4,0.03425787771493467,-0.00011000492715741645,0.0023873161458015514,0.0037992898686725965,0.01682603485702008,0.028573402577447345
077,5,0.004278806169938941,-0.001032388071082302,0.020650722997383502,0.011687942127366556,-0.00032611531778333825,0.008735611826294022
077,6,-0.010836620847698864,0.005326805942421449,0.032362641817659916,0.009822877812608141,0.011546273006913313,0.02663918495369452
077,7,0.02283994068712069,0.031871580618517206,-0.014453842030322676,0.00950486976166826,-0.020410151238402778,0.01250632527210889
077,8,-0.004546337909653402,-0.005827410659095405,-0.004202569364991881,0.0013832526861908298,0.009400501513362561,-0.010887781151244115
077,9,0.02192664225076712,0.0012973196858828266,0.007152449257008079,0.023785104334490534,0.026650108987987316,-0.009559985114144826
077,10,0.0031089403215058178,0.02594213583323168,0.007438154187190926,-0.0022969803911324256,0.02780874129962049,0.024152528971419715
078,1,0.050163263772850124,0.044679107322907065,0.07649743963000206,0.05401576325116532,0.01792804377495908,0.08551484613941905
078,2,0.0412688079536769,0.04823031307195328,0.09207173276801318,0.053840123570392535,0.04231514616251169,0.06839853193215628
078,3,0.03948558427021112,0.04707492486324731,0.05567964778457317,0.04353657796342577,0.03280940470446536,0.08082257568152143
078,4,0.04648006714776272,0.052466288754772335,0.1218493664774203,0.030006675531343365,0.03096561274676253,0.04886438773502702
078,5,0.04215790256423464,0.03354709077091784,0.06507677265206814,0.04204850395838684,0.034993523176296136,0.06984090770881424
078,6,0.03861094640548161,0.0597828282721877,0.05678362462637361,0.05206785176642535,0.03419191719661355,0.08623882035276084
078,7,0.03519422154621457,0.03816620272449614,0.07539008152494878,0.011731965736650675,0.029098823794941473,0.07568127146612673
078,8,0.03749120226833046,0.05302666129900924,0.07618777527136605,0.031020012469326227,0.04530970944639807,0.07431478469190445
078,9,0.04501226531269135,0.034865021522439706,0.05983358092144553,0.011094296930908928,0.009230032003956437,0.05394710930751881
078,10,0.031165537440230488,0.05423072009865841,0.05927265269893311,0.03564667528924412,0.037767665259112,0.08285847918151157
079,1,0.025303257966951487,0.03708423722917047,0.04785315386147425,-0.006687240172953828,0.0353603286204875,0.0052000292164043225
079,2,0.02529541701646408,-0.008742818296425555,0.020105377149146675,0.009355721821749485,0.0033696949593647247,0.03645696765251201
079,3,0.02170543573510301,0.022686671370221286,0.024457356006174415,0.03168409276022511,0.023894069158071983,0.004151379281010143
