image,noisy_psnr,denoised_psnr,delta_psnr,noisy_ssim,denoised_ssim,delta_ssim,runtime_seconds,severity,severity_group
375,21.408456137699503,25.20459754436557,3.796141406666063,0.6316208026069264,0.7860534360347563,0.1544326334278298,0.1791274999995948,0.7661151231093193,Medium
376,17.91450176467222,21.613458520065137,3.698956755392917,0.5712157245584717,0.7111050192342151,0.1398892946757434,0.1852886999986367,1.210520832800149,High
377,16.506506566016096,25.234828337886395,8.728321771870299,0.1144358604427723,0.514001011357498,0.3995651509147256,0.1903290000045672,1.1471229461621115,High
378,20.482290811696423,25.779785569844616,5.29749475814819,0.4855612561028224,0.7349305606733253,0.2493693045705028,0.2317215000075521,0.7661412823794649,Medium
379,16.105593235889934,23.518901808233117,7.41330857234318,0.2538827066065332,0.569037779769484,0.3151550731629507,0.2268254000082379,1.228000780280974,High
380,18.376186337213763,22.903283749507167,4.527097412293404,0.4984607668697496,0.7201691840388778,0.2217084171691281,0.3216858999949181,1.153135161734424,High
381,18.527892667237037,28.05856669127341,9.530674024036372,0.1237743644739334,0.6421827869616973,0.5184084224877639,0.2466103000042494,1.1555678823190376,High
382,19.0622296196876,23.290420083774254,4.2281904640866586,0.4369383058720446,0.6914957921817209,0.2545574863096762,0.2306529999914346,1.1438257364398907,High
383,21.090218138521728,28.0444497519707,6.954231613448972,0.3755629276628529,0.7433067847003857,0.3677438570375328,0.2299452000006567,0.7400884185403891,Medium
384,18.463698430517827,24.574778704322853,6.111080273805026,0.3891153595607748,0.681857503649319,0.2927421440885441,0.2008708999928785,1.1419765655056575,High
385,18.69076214826531,26.372705706529445,7.681943558264134,0.1203013065006106,0.6956726320577741,0.5753713255571634,0.2442643999966094,1.2601442515780692,High
386,20.34778879421539,24.64530291229496,4.297514118079569,0.6018446409405308,0.7984246958921305,0.1965800549515997,0.2075890999985858,0.7946794999372014,Medium
387,18.081177449342576,24.510960831386036,6.429783382043457,0.314306349562717,0.6420281097601676,0.3277217601974505,0.2351791999972192,1.0452456880447336,High
388,19.36998276491608,26.0029775480971,6.632994783181019,0.2953091090513174,0.6506531726286214,0.355344063577304,0.2060762000037357,1.0288294296115197,High
389,17.087724997306122,22.1105048493221,5.022779852015979,0.4998754954255395,0.7209778418339221,0.2211023464083825,0.2239066000038292,1.164163079351064,High
390,17.491638705425427,23.688820577460405,6.197181872034978,0.3678362498362861,0.6777108939315925,0.3098746440953063,0.2307908999937353,1.158071768075289,High
391,18.08573848165641,21.404150465494105,3.318411983837695,0.4861213649250825,0.6391285145787565,0.1530071496536739,0.2312268999958178,1.191140316020039,High
392,21.278741581879608,26.691452288399287,5.412710706519679,0.5775798324392883,0.807604498296711,0.2300246658574226,0.20798669999931,0.8427248410031278,Medium
393,17.50420177776835,22.483862425627365,4.9796606478590135,0.4660737409843452,0.7197350379286721,0.2536612969443269,0.2231605999986641,1.2172303509377798,High
394,16.476372243686022,23.428316995964146,6.951944752278124,0.297510827708769,0.613281761387262,0.3157709336784929,0.2264193000009982,1.190383110893272,High
395,19.8802550273629,22.328841615581133,2.448586588218234,0.5288589204983994,0.6478166619422695,0.11895774144387,0.2401762999943457,1.096358403493614,High
396,23.246298931564148,28.37810301364425,5.131804082080102,0.4995168157162835,0.7745769911806826,0.275060175464399,0.2435619000025326,0.7285715010509847,Medium
397,19.149570604944056,24.821087745709185,5.6715171407651255,0.3128156925024593,0.6702928969314325,0.3574772044289732,0.239872899997863,1.2176454981772362,High
398,21.04221948238076,25.247567510948624,4.205348028567865,0.503994095066616,0.7497447531742115,0.2457506581075955,0.2265022999927168,0.9041244123351068,Medium
399,19.41615445547693,24.932149547188004,5.515995091711073,0.4653728998075268,0.7207043605264817,0.2553314607189548,0.2089767000143183,1.0978700743174672,High
400,17.142640202920333,22.454184596129704,5.31154439320937,0.3868506712022037,0.6745167306317,0.2876660594294963,0.2000971999950707,1.2166362120956875,High
401,18.704743750854348,25.32759987406745,6.622856123213101,0.4588427522736422,0.7660527990308849,0.3072100467572426,0.1960465000011026,0.899427608597221,Medium
402,21.236464712428177,29.5241535739005,8.287688861472322,0.2199046183629586,0.6743187993663403,0.4544141810033817,0.2020875000016531,0.7899136768608264,Medium
403,23.115113862053303,28.093402546215632,4.978288684162326,0.6082434475612476,0.8272202072336169,0.2189767596723693,0.1967871999950148,0.5895020349679032,Low
404,21.15536779045286,25.32538166827173,4.170013877818871,0.675230370734254,0.8407617841867835,0.1655314134525295,0.2594720000051893,0.814384497979689,Medium
405,18.43693534957446,22.946893324809672,4.5099579752352135,0.4585009201084487,0.6685997472473,0.2100988271388513,0.2988979000074323,1.1472804171175548,High
406,22.085356468573583,26.31872613258664,4.233369664013058,0.7052772317467877,0.8531346930193511,0.1478574612725633,0.2506162999925436,0.7648148226490711,Medium
407,18.134154084954854,23.62409362754758,5.489939542592722,0.457789726072994,0.6851797709552635,0.2273900448822695,0.1764202000049408,0.9473479941393697,Medium
408,24.238673067887525,28.518779646531737,4.280106578644212,0.6068872239343622,0.8072147724109833,0.200327548476621,0.1947529999888502,0.7318365428859214,Medium
409,16.796432959938826,25.66827970633284,8.87184674639401,0.1155875177086006,0.5513746578476815,0.4357871401390809,0.2070285000081639,1.1274276349770131,High
410,25.604995983894213,29.578130778104462,3.973134794210253,0.8046279063202214,0.912751422081166,0.1081235157609445,0.2006351000018185,0.4880098336252365,Low
411,20.120543838587253,23.1952083907662,3.0746645521789446,0.7094978506281828,0.8274740793558629,0.1179762287276801,0.2034241999936057,0.8378022358957878,Medium
412,18.281634766329297,24.889902058646754,6.608267292317457,0.2683322508881389,0.6496465122847618,0.3813142613966229,0.2035483000072417,1.2467288719049987,High
413,22.39773704640345,27.790539238756505,5.392802192353056,0.4280179750785393,0.7621037258028713,0.334085750724332,0.1853781999961938,0.7890525947223557,Medium
414,18.76611730802044,24.9119107466646,6.145793438644159,0.4996897423934734,0.7769976063054614,0.277307863911988,0.2202161000022897,0.9627750076813693,Medium
415,17.47167209910246,23.94104377458337,6.469371675480911,0.2729101481332824,0.5695702873345683,0.2966601392012858,0.2261444999894593,1.1557802820624057,High
416,17.268908113126933,21.922065486211,4.653157373084063,0.4951981323848263,0.735497027502288,0.2402988951174616,0.2247643000009702,1.2182486986470695,High
417,19.41435592956992,23.270802192933346,3.85644626336342,0.5079147459290407,0.6921346643132938,0.1842199183842531,0.2396977000025799,1.10518492529698,High
418,16.64275521607418,22.47699003520905,5.834234819134871,0.470933775700644,0.7423914935675886,0.2714577178669445,0.2954164999973727,1.196014401678351,High
419,19.39956216461073,24.14624644300608,4.746684278395346,0.3868945195643993,0.6587456910381224,0.2718511714737231,0.2144332000025315,1.17683879271722,High
420,22.59655067583357,27.92663488553177,5.330084209698203,0.4910728238604016,0.7687948150451871,0.2777219911847855,0.2809355000063078,0.7283307386991055,Medium
421,28.356603215185046,31.558574766236276,3.2019715510512263,0.7753574349063502,0.8747314763991739,0.0993740414928237,0.2367998999980045,0.4470104368094571,Low
422,16.820393488049184,24.38460119273346,7.564207704684275,0.1433497376607739,0.4888143925321684,0.3454646548713944,0.2660456000012345,1.1176976159984515,High
423,21.676641489970155,24.83341051713527,3.156769027165115,0.6366748130171974,0.8059448015892677,0.1692699885720703,0.2557620000006864,0.8401719888201877,Medium
424,18.814666342899265,31.80357964950389,12.988913306604626,0.0943766559916972,0.7727585284601224,0.6783818724684252,0.2228614999912679,0.8190708964588914,Medium
425,20.66747112846719,28.6035480499718,7.936076921504604,0.2158776367066371,0.6711020767736899,0.4552244400670527,0.2145882999902824,1.0606553760091264,High
426,24.816072996932643,28.596375305166816,3.780302308234173,0.6742137030164049,0.8345621417763586,0.1603484387599536,0.2178256999904988,0.5648615824371019,Low
427,26.378387601031083,35.53281569241646,9.15442809138538,0.4042528366532732,0.8506942929266633,0.4464414562733901,0.210564399996656,0.3903535853061237,Low
428,19.46139546006364,28.39748115895911,8.936085698895468,0.2423108690239163,0.6988716646346439,0.4565607956107275,0.2094862999947508,0.8700753957789182,Medium
429,17.081203326083568,24.92772749908137,7.846524172997803,0.2267101155529665,0.6074684726098418,0.3807583570568752,0.2121828999952413,1.1713022006710554,High
430,21.194504725479145,24.273854845314165,3.0793501198350235,0.6037414436785781,0.7736701345917356,0.1699286909131575,0.2700667000026442,0.8929079387363344,Medium
431,21.305406565006837,25.69733410449596,4.391927539489124,0.600585545784115,0.7994588429637988,0.1988732971796837,0.216277400002582,0.777022514047051,Medium
432,17.19105994606409,21.583842751404948,4.3927828053408575,0.5128013397177865,0.7013430656885503,0.1885417259707638,0.1766786999942269,1.2202155007486133,High
433,21.43990785625436,26.965602676924824,5.525694820670466,0.5948542943488208,0.8339931266043981,0.2391388322555773,0.2213961999950697,0.779082661397217,Medium
434,18.91301151505641,25.236621191567032,6.323609676510621,0.4212950192068036,0.7128093490070128,0.2915143298002091,0.1923669999960111,0.9517285360109896,Medium
435,16.881967733945416,23.90311295652324,7.021145222577822,0.2810533298258323,0.6065881196998278,0.3255347898739955,0.2138312999886693,1.2159886240801536,High
436,18.17491289075281,21.904809569008503,3.7298966782556953,0.5863593795924431,0.734909425260939,0.1485500456684959,0.2245227999956114,1.124444781133376,High
437,17.016808488209325,23.82994414019398,6.813135651984656,0.3020363225189788,0.6612414036042108,0.359205081085232,0.2305731999949785,1.2452827437735223,High
438,17.871744834116793,23.91724229813918,6.045497464022386,0.3583830532511867,0.6871493583089684,0.3287663050577817,0.2262404999928549,1.2418364426320838,High
439,23.252407955381564,27.60657904933813,4.354171093956566,0.5393425065483622,0.7804631416414249,0.2411206350930627,0.2588920999987749,0.8124322538692398,Medium
440,17.421741467579487,23.83957553169453,6.417834064115041,0.3513243400261152,0.6778570311815432,0.3265326911554279,0.2428271999960998,1.2336598709713509,High
441,21.00167617934509,25.21719293282576,4.215516753480671,0.5694048526690715,0.7660379115778033,0.1966330589087318,0.2067918999964604,0.8431649113191867,Medium
442,16.96818909953493,23.0065303680621,6.038341268527173,0.2686312091093134,0.5127758102768704,0.2441446011675569,0.1853117999999085,1.1728066595700748,High
443,17.220285576404525,26.54810107837088,9.327815501966356,0.1124792930379545,0.5955495043888148,0.4830702113508603,0.1976779000106034,1.1869002251413685,High
444,16.730086408674005,26.27303783818953,9.542951429515526,0.0575453994368092,0.4624355992897198,0.4048901998529106,0.1950237999990349,1.1326013114868805,High
445,22.38107583303901,24.800030483430568,2.418954650391562,0.6884983849158619,0.8159738067364062,0.1274754218205442,0.177908199999365,0.8172886095230174,Medium
446,15.990460381812206,22.83270317374326,6.842242791931053,0.2428684737069562,0.4860685377938902,0.243200064086934,0.2109433000005083,1.2584076283404908,High
447,18.11541065699333,23.187290807131944,5.071880150138618,0.5205050451311408,0.7617916496190436,0.2412866044879027,0.2037375000072643,1.1623722391654423,High
448,19.86960122696456,27.949321033177785,8.079719806213227,0.1713137839560062,0.5803019009926713,0.408988117036665,0.2465947999880882,0.8603311440903787,Medium
449,19.09882876497792,25.58927259761585,6.490443832637933,0.2772756272341467,0.6551856594803619,0.3779100322462151,0.2007081000047037,1.1070152654774903,High
450,17.094559519059878,27.542623476102253,10.448063957042375,0.0605109068683285,0.5755411029523388,0.5150301960840102,0.2196641000045929,1.2419856179232909,High
451,20.06243950966573,26.02526291530409,5.96282340563836,0.4988131868085756,0.7620173114852206,0.2632041246766449,0.1798898999986704,0.7400728090131812,Medium
452,18.876122834041844,23.724081827552013,4.847958993510169,0.4798079402918953,0.7066948387771971,0.2268868984853017,0.2316462000017054,1.0466711314920751,High
453,16.923872352218822,24.922382515037945,7.998510162819119,0.2303566655566833,0.6034796812949569,0.3731230157382735,0.2185956000030273,1.138672884155706,High
454,19.205506230916036,24.47195014971704,5.266443918801006,0.42462732070437,0.6969106287165788,0.2722833080122088,0.2089292999880854,1.1414446373711822,High
455,17.833587586755762,25.123902607546466,7.2903150207907,0.3457523233835453,0.6701120258491106,0.3243597024655653,0.2044686000008369,0.9363571972543472,Medium
456,18.943575196616177,27.583192608601426,8.639617411985249,0.286021475322591,0.7174448352274103,0.4314233599048193,0.1875034999975469,0.9097730485165147,Medium
457,17.266509478299636,22.1490893621575,4.882579883857865,0.4573077006069479,0.6632558003175211,0.2059480997105731,0.1924088000087067,1.1887412781354638,High
458,21.583413593861405,26.242444533882207,4.659030940020802,0.7065803059972411,0.8652392980980599,0.1586589921008188,0.2214448000013362,0.6338700537661737,Low
459,15.887848173834625,24.623641154058184,8.73579298022356,0.0917519326933111,0.4334607108924196,0.3417087781991084,0.1904733999981545,1.2395905050123073,High
460,18.920148649831123,25.697505910024997,6.77735726019387,0.4399095205957506,0.7541250504056753,0.3142155298099247,0.2117072999972151,0.87659256225831,Medium
