image,severity,R_mean,R_std,R_skew,R_kurtosis,G_mean,G_std,G_skew,G_kurtosis,B_mean,B_std,B_skew,B_kurtosis
285,0.7898010087300089,0.10206318631421885,1.0096626844374306,0.31642694147077705,2.3208277196013336,0.14163103364798288,1.0,0.43372953868432457,3.8012231515706816,0.11594715430814356,0.9979758618418112,0.43558911235681136,3.5129088691182453
286,1.0992389820389428,-0.16415228340791765,1.001646759978402,0.26586246910323236,1.153988111433609,-0.17312969196094313,0.9611488966396416,0.21819372993749972,1.5018000546272905,-0.13042620297570565,1.0,0.498906954830189,2.717823439525368
287,0.7825068537739774,-0.25854554149480213,0.9951684568484969,1.2471776284350597,15.121117202231826,0.08004329592001821,1.0109525635974512,1.3573318538436843,18.652366515494904,0.13950885882399056,1.0,1.5524631903544623,22.023987597308732
288,1.2050370697860209,-0.13547985701908555,0.9880734717356274,0.7067283246255387,2.0321374317125187,0.277470850975117,1.005034529635293,0.6476036835292609,2.5591406499020293,0.32220064740789883,1.0,0.8134841889827172,3.917622816698934
289,1.1550276747175898,0.1790040701912502,1.0075354510007788,0.09140367439626956,0.17057923146650733,-0.1608687493757858,0.9768368056420471,0.11495819476883584,0.22137211562331194,0.20291666062405295,0.9999999999999999,0.16093673669019565,0.35130988314132594
290,0.9275185128237048,0.15013116495174142,0.9965554815422093,0.6934271246775989,6.8246530254170334,0.09644443146048197,1.0155391163080865,0.7701544611408401,8.200778100097432,0.12449236177650295,1.0000000000000002,0.8079574044527135,8.12777813687036
291,0.9588464362927074,0.0954292216970714,1.0,0.05839898875743673,0.1600248148867376,0.120633693051754,1.0042011069107464,0.30015589118512787,1.3697922049108788,0.0831156159273091,0.9899927482995134,0.403850474556628,2.2578320069768374
292,1.2265425678001292,-0.18058837731042116,1.003520026040952,-0.43554500948054586,0.7177787101903301,-0.20059296199591967,1.0,-0.4642000341427839,1.2442439589423255,0.08077575000903398,0.9830089193928947,-0.46783465913275957,1.391716012616496
293,0.5257844078916248,-0.19008285788692308,1.0,5.045945176330729,111.78175707795393,-0.5004002015760841,1.0417521213384746,5.629014506649449,129.26705905896114,-0.45486257223272725,0.9569720567670881,10.323175320662031,285.79875304111
294,0.6155357445321922,-0.27061578901060623,1.0,1.7265841758061569,27.735540745223748,-0.07755452098930729,1.0315743297170428,2.0463799930026787,36.13058063538533,-0.28401311061300266,0.9981213553916987,2.738104648038818,51.16472171159254
295,0.5740007227183187,-0.062007291112366726,0.9809080333641054,1.3917230996414796,21.84266397033425,-0.16708934287448737,1.0,1.5515283598090661,25.485825596078165,-0.28475379920672683,1.0111586718696755,2.5624956250371826,49.24733537434844
296,1.1238335364831098,0.1920976018989677,0.9999999999999999,0.32516501999201186,1.0307885570903261,0.2332903600282216,0.9877639113495844,0.33020887955353173,1.2222406531362777,0.23356411212377257,1.0078764529163413,0.7568715178116384,3.9530515461337012
297,1.256820771566788,0.21727225280610765,1.0,0.35905563050089745,0.7507003563688244,0.23371104778538007,1.0026567077570825,0.4639754328336666,1.4294995429588582,-0.1359406260891986,0.9242819744519386,0.9145249215422646,4.045878688565394
298,0.4842160519973249,-0.09272782174649428,0.9904694405962503,1.960443276821098,39.16029439295166,0.05805631834383449,1.0,2.3144909181041644,50.044481155167176,-0.1479269240884632,1.0384999122591811,2.9005734417432802,64.4111268807687
299,1.1905951304622164,0.18235836271286146,1.008788330494224,0.09503620163915465,0.33551712417234514,0.2218817769486987,0.9920058090616996,0.21810107611271237,0.715267417966178,-0.13735864377976623,1.0,0.29970627625585405,0.6231022156021062
300,0.8054687949657844,0.12289436110600901,0.9999999999999999,0.3187164440873018,2.979320730796151,-0.21947751455269876,1.007721660823422,0.7744068852067423,8.763751650657438,-0.20078167631566554,0.9733437379527279,1.1116561828094131,13.717255703101515
301,0.797124003807342,0.07567907403141874,1.0142386068164515,1.6339291678045806,22.816227932685468,0.13329427577495023,0.9999999999999999,1.9453817763526524,30.1490183311939,-0.1785176396614466,0.9806314207928808,2.1858852597361738,33.42820003464494
302,0.8706697528080568,-0.17772654367970225,0.985793646732768,1.0061877527112086,9.703859983961559,-0.17018814864371196,1.018518421885478,1.1105025095179388,11.952292559267164,0.11671352193882417,1.0,1.0766297921910188,11.857659501912806
303,0.927820761524522,0.06118205242827476,0.9999999999999999,0.2564451649104208,0.5302403679750216,-0.118420752778794,1.0031932527019407,0.31068518003859247,0.7230466239749336,-0.1577934668077556,0.9865534483751958,0.32182487230200735,0.8146875573710619
304,0.7368550552278488,0.10889985754600383,0.9976052460614485,0.35177815565313575,2.5950323405911213,0.07790837670358758,0.9999999999999999,0.48586824753934404,4.2832499514738505,0.12236214185257563,1.0006233985856883,0.5584843275989895,5.506899172829849
305,0.5970496761844891,0.2699388152719077,1.0,-0.25453793452952117,-0.2966461912624383,0.4296522551324754,1.0032525633806624,-0.26472096130135886,-0.2590202875934504,0.6861230046344743,0.9438999945228826,-1.1759537048780513,1.08133407984245
306,1.0715630379552807,-0.20275734039612844,1.0137552876286235,0.04208185145577845,0.6404317039305072,-0.1742243564862441,0.9998425074289427,0.07576567833018039,1.0324736343835639,-0.13482377715309177,1.0,0.23603114716605472,0.7258664765848684
307,1.1637342100847836,0.14663818784131102,1.004405821971959,0.023947858484071632,0.7554108037295881,-0.17799604690036275,0.987243315403611,0.15445804945729277,1.2100356785395086,-0.11110209096071248,0.9999999999999999,0.24072481975227272,1.0498644957271983
308,1.167822594996312,-0.13998088996182662,1.0,0.08965997919130254,0.6380152870722111,0.17331807619513023,0.9941265612574736,0.14376857354196848,1.0027483009742255,-0.12260779593793746,1.0185591366496272,0.19980669005448015,1.0677990717264922
309,1.24744997760682,-0.1241856995039439,1.0,0.3739682413348891,1.4216736217805135,-0.13787034270580278,0.9946972818525409,0.3505002939924724,1.4672952547744282,0.1800481310363326,1.029599107282648,0.3873069323297656,1.4956483027128469
